contentid,contenttypeid,title,cat1,cat2,addr1,overview,firstimage
1954409,12,옥천 청산향교,A02,역사관광지,충청북도 옥천군 청산면 교평2길 18,향교는 훌륭한 유학자를 제사하고 지방민의 유학교육과 교화를 위하여 나라에서 지은 교육기관이다. 조선 태조(재위 1392∼1398) 때 지은 후 효종(재위 1649∼1659) 때 지금의 위치로 옮겨지었고 1966년에 수리하였다. 지금 남아있는 건물은 중국과 우리나라 유학자의 위패를 모시고 있는 사당인 대성전과 학생들이 모여서 공부하는 강당인 명륜당이다. 조선시대에는 나라로부터 토지와 책·토비를 지급받아 운영하였으나 갑오개혁(1894) 이후 교육적 기능은 없어지고 지금은 제사의 기능만 남아있다. 소장되었던 책은 모두 흩어지고 잃어버려 거의 없는 상태이다.,http://tong.visitkorea.or.kr/cms/resource/54/3350154_image2_1.JPG
125958,12,옥천 후율당,A02,역사관광지,충청북도 옥천군 안내면 도이길 42,"옥천 후율당은 조선 중기 문신이자 임진왜란 때 의병장으로 활약했던 조헌(1544∼1592) 선생의 위패를 모시고 있는 사당이다. 조선 선조 21년 중봉 조헌 선생께서 보은 현감을 사임하고 옥천에 낙향하여 살 때 율곡 이이 선생을 경묘 하여 그 뒤를 잇는다 하여 자신의 호를 ‘후율’이라 하고, 용촌 밤티에 담을 짓고 ‘후율당’이라 하였다.
임진왜란이 일어나자 중봉 선생은 옥천에서 김경백 등과 의병 약 1,600여 명을 모집하고 승병인 영규대사와 함께 청주성을 수복하는데 공을 세웠다. 그러나 충청도 순찰사인 윤극형의 방해로 의병이 강제 해산되어 700여 명으로 금산전투에 참전했으나 모두 전사하였다. 그 후 철종 5년 후손들이 옥천군 백양동에 이건 하였다가 1864년 현 위치로 옮겼으며 1977년 중건하였다.
후율당의 건물 규모는 앞면 3칸,  1칸이며, 지붕은 옆면에서 볼 때 여덟 팔(八) 자 모양과 비슷한 팔작지붕이다. 솟을대문과 돌로 쌓은 담장이 둘러져 있고, 뜰에는 금산전투에서 그를 대신하여 죽으려 했던 그의 아들 조완기의 효자각이 서 있다. 이곳에는 광해군 3년(1621) 판각한 <항의신편(抗義新篇).125매와 <유림시판(儒林詩板)>10매, 선조가 내렸다는 <조서(詔書)>1매를 보관하고 있다.",http://tong.visitkorea.or.kr/cms/resource/26/3334926_image2_1.JPG
2732640,12,옥천금강수변 친수공원,A02,휴양관광지,충청북도 옥천군 동이면 금암리,"옥천 금강 수변 친수공원은 주변 경관이 빼어나 여름철 피서지로 제격인 금강변 공원이다. 매년 4~5월 무렵에는 8만여㎡ 금강 둔치에 유채꽃이 만발하여 이를 보기 위해 많은 이들이 방문하고 있다. 금강과 산, 아름다운 꽃들이 어우러져 멋진 풍광을 연출해 낸다. 공원 내에 산책로, 광장, 주차장 등이 조성되어 있어 보다 편리한 이용이 가능하다.",http://tong.visitkorea.or.kr/cms/resource/08/3336308_image2_1.jpg
2770301,12,옥천선사공원,A02,휴양관광지,충청북도 옥천군 옥천읍 지용로 340,"옥천선사공원은 충북 옥천군 옥천읍에 있다. 공원에는 고인돌과 선돌 등 선사 유물과 장승, 솟대, 돌탑 등 역사 유물이 갖춰져 있다. 선사 유적과 어우러져 시간여행을 하는 듯한 기분을 느끼게 해 준다. 산책로 또한 잘 정비되어 있어 대청호를 조망하며 도보나 조깅을 즐길 수 있다. 잔디밭 위에 다양한 조형물들이 자리 잡고 있어 사진 찍기 좋은 장소로도 유명하다. 공원은 옥천 IC와 가까운 거리에 있다. 주변에는 장계관광지, 화인산림욕장이 있어 연계 여행을 즐기기 좋다.",http://tong.visitkorea.or.kr/cms/resource/41/3339941_image2_1.JPG
2717818,12,옥천성당,A02,역사관광지,충청북도 옥천군 옥천읍 중앙로 91,"1945년 또는 1948년 건립된 것으로 추정되는 이 건물은 메리놀외방전교회 미국인 사제에 의해 건립된 서양식 성당이다. 초기에는 장방형의 강당형 평면 구성이었으나, 1991년에 성당 뒷면 벽을 철거하고 트랜셉트(Transept, 翼廊)와 제단 앱스(Apse) 부를 증축하면서 십자형으로 바뀌었다. 시멘트 벽돌조적에 시멘트 뿜칠로 마감하였고, 전면에 박공형 지붕과 아치 출입문을 둔 전실을 두고, 중앙에 종탑을 배치하였다.",http://tong.visitkorea.or.kr/cms/resource/11/3353811_image2_1.jpg
1954386,12,옥천향교,A02,역사관광지,충청북도 옥천군 옥천읍 향수8길 8,"옥천향교는 훌륭한 유학자의 위패를 모시고 제사를 지내며 지방민의 교육과 교화를 위해 설립된 고려·조선시대의 국립 교육기관이다. 임진왜란 중에 소실되었으나 1954년에 향교 재건을 결의하고 1961년에 복원하였다. 현존하는 건물로는 대성전, 명륜당, 동재, 서재, 내삼문, 외삼문 등이 있으며, 대성전에는 5성, 10철, 송조 6현의 위패가, 동무, 서무에는 우리나라 18현의 위패가 봉안되어 있다.
조선시대에는 국가로부터 토지와 전적, 노비 등을 지급받아 교관 1명이 정원 30명의 교생을 가르쳤으나, 갑오경장 이후 신학제 실시에 따라 교육적 기능은 없어지고 봄과 가을에 석전을 봉행하며 초하루와 보름에 분향하고 있으며 충청북도 유형문화유산으로 지정되어 있다. 소장 도서는 판본 15종 58책, 사본 11종 26책이 있으며, 이 중 유안, 청금록, 청금속록, 선안, 교안, 향교의 중수 사실 등은 조선 후기 향교 연구와 이 고장 향토사 연구에 귀중한 자료이다.",http://tong.visitkorea.or.kr/cms/resource/41/3336241_image2_1.jpg
1687966,12,용담사(충주),A02,역사관광지,충청북도 충주시 신니면 내포길 27-110,"용담사는 충주시 신니면 문승리의 신덕 저수지 옆에 자리하고 있으며 문숭산 아래에 있는 사찰로 산이 절 주위를 감싸고 있는 곳이다. 이곳은 1962년 창건되었으며 대웅전과 범종각, 요사채와 산신각이 있는 작은 사찰이다. 잘 알려지지 않은 곳이라 조용히 머물다 갈 수 있다. 경내에 미륵불 표지석은 1689년부터 2년간 충주 목사를 지낸 이국헌의 선정비인데 그 위에 음각하여 새긴 것이다. 폐타이어로 만든 계단을 오르면 산신각을 마주할 수 있고, 경내에서 100여 미터 정도 길을 따라가면 용담사 미륵불인 석불입상과 마주하게 된다.
이 불상은 고려 시대의 석불입상으로 일제 강점기에 신덕 저수지 축조공사를 하던 중 하천에서 발견되었는데 몸체만 있고 대좌는 없이 선당리에 모셨다. 그러다 이곳에서 멀지 않은 송암리에서 1977년 대좌를 발견하여 1978년에 함께 지금의 용담사가 있는 곳으로 옮긴 것이다. 아담한 크기의 절로 뒤쪽으로는 산이 펼쳐져 있으며 고려 시대의 석불은 용담사 석불입상으로 불리고 있다. 근처에는 중앙탑 사적공원과 술 박물관, 충주 조정 체험학교 등이 있어 함께 둘러보기 좋다.",http://tong.visitkorea.or.kr/cms/resource/19/3063519_image2_1.JPG
125890,12,용암사(옥천),A02,역사관광지,충청북도 옥천군 옥천읍 삼청2길 400,"용암사는 옥천군 장용산 중턱에 자리 잡고 있으며 대한불교조계종 제5교구 본사인 법주사의 말사로 신라 때인 552년(진흥왕 13)에 의신이 세운 사찰이다. 용암사에 있는 동서 삼층석탑은 일반적 가람배치와 달리 사방이 한눈에 보이는 북쪽 낮은 봉우리에 자리 잡고 있는데, 탑이나 건물을 세워 산천의 쇠퇴한 기운을 북돋아 준다는 고려 시대의 산천 비보 사상에 따라 건립된 것으로 보인다.
용암사에는 보물인 옥천 용암사 쌍삼층석탑과 용암사 마애불상이, 용암사 대성전에는 목조 아미타여래 좌상이 남아있다. 쌍삼층석탑은 같은 모양의 석탑 2기가 자연 암반 위에 나란히 세워진 쌍탑으로 기단 위에 3층의 탑신이 거의 체감 없이 비슷한 비율로 높게 서 있는 특이한 형태이다. 이 석탑은 각 부분의 양식과 석재의 결구 수법에서 간략화된 조성 수법으로 보아 고려 시대에 건립된 것으로 추정된다.
조선 효종 2년(1651)에 조성된 것으로 밝혀진 목조 아미타여래 좌상이 봉안되어 있는 주불전을 비롯한 당우 모두가 옛 모습은 아니나 이곳에 전해지는 동서 삼층석탑과 마애불은 천여 년 변함없이 자리를 지키고 있다. 당우는 자연과 어우러지는 산사의 전통건축미를 맛볼 수 있는 아름다운 절집이다. 동서 삼층석탑 왼편에는 등산로가 있는데, 이 길은 장령산 정상까지 이어진다.",http://tong.visitkorea.or.kr/cms/resource/21/2622321_image2_1.jpg
346649,12,용화사(진천),A02,역사관광지,충청북도 진천군 진천읍 소강정1길 83,"대한불교조계종 소속 용화사는 신라 성덕왕 19년에 만들어진 숭덕불상을 모시기 위해 처음에는 미륵불당으로 세워졌다. 하지만 조선 시대 때 유교를 숭상하고 불교를 배척할 때 절은 없어지고 이석불만 외롭게 서 있다가 1959년에 기해 10월에 한자심에 의해 법당, 요사채를 각 3칸씩 짓고, 1965년 을사 10월에 법당을 중수하고 용화사라 이름 지었다. 

경내에는 도지정 제138호 진천 용화사 석조여래입상이 있다. 높이 7m의 커다란 불상으로 타원형의 얼굴에 은근한 미소가 보인다. 목에는 3줄로 새겨진 삼도(三道)가 있고 그 아래에 표현된 목걸이 장식은 얼굴과 함께 불상을 돋보이게 하고 있다. 신체는 부피감이 거의 없는 커다란 직사각형을 이루고 있다. 옷은 가슴을 드러낸 채 양 어깨에 걸쳐 입었고 하체에는 U자 모양의 주름을 겹쳐 나타냈다. 가슴 앞에 들고 있는 오른손이나, 연꽃을 들고 배에 댄 왼손은 작게 표현되었다. 거대한 크기, 부피감 없는 사각형태, 빈약한 세부표현에서 고려시대 지방화된 불상의 특징을 잘 나타내고 있다.",http://tong.visitkorea.or.kr/cms/resource/79/3336179_image2_1.JPG
346650,12,용화사(청주),A02,역사관광지,충청북도 청주시 서원구 무심서로 565,"용화사는 청주 무심천변에 자리한 통일신라시대의 사찰이다. 선덕여왕 때 은점선사가 처음 지었으며, 조선 인조 6년에 화재로 소실된 것을 영조 18년(1752) 벽담선사가 다시 짓고 용화사라 하여 오늘에 이르렀다. 경내에는 보광전을 비롯하여 명부전, 용화전, 탐진당, 적묵당, 해월루 등 목조건물과 불사리 4 사자 법륜탑, 효봉스님 사리탑이 있다. 불사리 4 사자 법륜탑은 우리나라에서는 보기 드문 고대 아쇼카 양식의 원주 석탑으로, 진신사리 7 과가 봉안되어 있다. 산내 암자로는 고려 태조 26년(943) 도솔선사가 세웠다는 도솔암, 조선 숙종 7년(1681) 청안선사가 세웠다는 관음암이 있다. 용화사에는 1902년 고종의 비인 순빈 엄 씨가 명하여 발견했다는 칠존의 석불이 안치되어 있으며, 상당산성 안에 있던 보국사를 옮겨 이 절을 지었다는 얘기도 전해진다. 이곳은 일반 사찰과 달리 시내 가운데에 있어 누구나 편히 방문할 수 있으며, 템플스테이를 운영하고 있어 편안한 마음으로 절에서 묵으며 몸과 마음을 정화하는 시간을 가지기 좋다. 봄에는 사찰 주위의 무심천에서 벚꽃축제가 열린다.",http://tong.visitkorea.or.kr/cms/resource/28/3461428_image2_1.jpg
127624,12,우암 송시열묘,A02,역사관광지,충청북도 괴산군 청천면 화양동길 188,"청천 우암 송시열유적은 화양동계곡 안에 있는 화양서원터(華陽書院址)와 만동묘터(萬東廟址)를 중심으로 암서재, 읍궁암, 애각사적, 묘소와 신도비 등 송시열과 관련된 사적들로 구성되었다. 화양서원은 우암 송시열이 은거하였던 곳에 세워진 서원으로써 조선시대 학자들의 결집장소였으며, 만동묘는 임진왜란때 조선에 원군을 보내준 중국 명나라 황제 신종(神宗), 의종(毅宗)의 위패를 모신 사당이다. 1999년 국가지정문화재(사적) 지정 후 2002~2004년까지 유지가 남아있는 건물 8동을 복원 정비하였다. 암서재는 송시열이 만년에 화양동에 은거하면서 제자들을 가르치던 곳으로 알려져 있으며, 읍궁암은 효종(孝宗)의 승하로 북벌이 좌절되자 효종의 기일마다 이곳에 올라 통곡하였다고 전한다.

(출처 : 괴산군 문화관광 홈페이지)",http://tong.visitkorea.or.kr/cms/resource/41/3377741_image2_1.JPG
1688001,12,"우천석, 우팽 부자 묘소",A02,역사관광지,충청북도 충주시 산척면 송강리,"충주시 산척면에 있는 고려 시대 인물 우천석과 우팽 부자의 묘소이다. 조성연대는 정확하지 않으나 조선시대에 조성된 묘로 추정되며 단양 우씨 종중에서 관리하고 있다. 우천석은 1280년 문하시중에 올랐으며 그가 죽은 후 장지를 충주로 정하면서 후손들이 대대로 충주에 살게 되었다. 묘표는 1919년에 세워진 것으로 추정된다. 우팽은 우천석의 둘째 아들로 우천석 묘소 뒤편에 있는데 조선시대 조성된 것으로 보인다. 묘표와 문관석은 조성 당시의 것이고 묘비는 1980년에 세웠다.
두 기의 무덤은 거의 같은 방법으로 쌓았는데 평면 형태는 4각형이며 돌을 4~5단 쌓아 호석으로 삼았다. 묘소들은 별도의 가공을 하지 않은 자연 활석으로 쌓아 올려 경사면을 따라 묘가 조성되었다. 호석의 측면은 앞이 높고 뒷면이 낮은 방형분으로 이러한 형식의 무덤은 이 지역에서는 보기 드문 예이다.",http://tong.visitkorea.or.kr/cms/resource/05/3063705_image2_1.JPG
1956263,12,운곡서원,A02,역사관광지,충청북도 청주시 상당구 목련로214번길 37-3,"서원은 훌륭한 유학자의 제사를 지내고 지역민을 교육하기 위하여 설립한 조선시대 지방의 사립 교육기관이다.
운곡서원은 청주시 상당구 운동동에 있으며 마을 가운데 자리하고 있다. 이곳은 서원 철폐령으로 훼철된 전라북도 남원의 어은사에서 모시던 월성군 이청과 광주의 두암 서원에 배향된 이감, 이흘, 이필경 등 경주 이 씨 인물들을 제향 하기 위하여 1944년에 경주 이 씨 국당공파 문중과 청주의 유림들이 세운 사우이다. 1976년에 이종문을 추가로 배향하여 함께 제향하고 있다. 
서원은 산록 하단부 경사면에 자리 잡고 있어 삼문과 사당을 축대로 쌓아 축조하였다. 사당은 정면 3칸, 측면 1칸 반의 겹처마 맞배지붕으로 풍판을 달았다. 장대석 기단 위에 평면을 내진과 외진으로 구분하였으며 내진에 3개의 분합문을 달았다. 단청은 검소한 느낌을 주는 긋기단청으로 하였다. 사당 입구에는 삼문을 세웠고, 삼문 밖에는 재실이 있다.",http://tong.visitkorea.or.kr/cms/resource/06/3357706_image2_1.jpg
